Order ID,Ship Mode,Segment,Region,Product ID,Sales,Quantity,Discount,Profit
US-2016-152415,Standard Class,Consumer,East,FUR-FU-10002597,14.82,3,0%,6.2244
US-2016-152415,Standard Class,Consumer,East,FUR-FU-10004864,191.82,3,0%,61.3824
CA-2014-138198,Standard Class,Consumer,East,OFF-BI-10002103,13.904,2,0.20%,4.5188
CA-2017-128041,Same Day,Corporate,West,OFF-AP-10001005,314.6,4,0%,103.818
CA-2017-128041,Same Day,Corporate,West,FUR-TA-10002607,283.56,4,0%,45.3696
CA-2017-105823,Standard Class,Home Office,Central,FUR-CH-10000454,487.96,2,0%,146.388
CA-2014-152268,Standard Class,Consumer,South,OFF-BI-10001359,1793.98,2,0%,843.1706
CA-2015-148873,Standard Class,Consumer,Central,OFF-BI-10003196,2.992,4,0.80%,-4.488
CA-2015-148873,Standard Class,Consumer,Central,TEC-AC-10003657,108.768,4,0.20%,2.7192
CA-2015-166492,First Class,Consumer,East,OFF-PA-10002262,25.92,4,0%,12.4416
CA-2015-166492,First Class,Consumer,East,OFF-ST-10002214,22.58,2,0%,5.8708
CA-2017-157420,Same Day,Consumer,Central,TEC-PH-10003555,55.176,3,0.20%,-12.4146
CA-2016-117121,Standard Class,Consumer,Central,OFF-BI-10000545,9892.74,13,0%,4946.37
CA-2014-138177,Standard Class,Corporate,West,FUR-TA-10004607,73.915,1,0.50%,-45.8273
CA-2014-114335,Standard Class,Consumer,South,FUR-FU-10000277,337.088,4,0.20%,16.8544
CA-2015-168760,Second Class,Corporate,West,OFF-AP-10004532,61.44,3,0%,16.5888
CA-2016-168830,Standard Class,Corporate,West,TEC-AC-10003911,479.97,3,0%,163.1898
CA-2017-137463,Second Class,Corporate,West,OFF-BI-10003196,5.984,2,0.20%,2.244
CA-2017-137463,Second Class,Corporate,West,TEC-AC-10000358,189.95,5,0%,45.588
CA-2017-137463,Second Class,Corporate,West,TEC-AC-10000057,149.95,5,0%,31.4895
CA-2017-137463,Second Class,Corporate,West,OFF-AR-10001988,29.95,5,0%,8.6855
CA-2017-137463,Second Class,Corporate,West,OFF-LA-10003498,44.4,3,0%,22.2
CA-2014-124513,Standard Class,Home Office,East,OFF-AR-10002956,66.03,3,0%,17.1678
CA-2015-165554,Standard Class,Corporate,West,OFF-PA-10003724,10.86,2,0%,5.3214
CA-2014-141838,Second Class,Corporate,West,OFF-AR-10004272,3.36,2,0%,0.84
CA-2014-141838,Second Class,Corporate,West,OFF-BI-10003291,27.936,4,0.20%,9.4284
CA-2014-141838,Second Class,Corporate,West,TEC-PH-10004100,28.784,2,0.20%,2.8784
CA-2017-117009,Standard Class,Consumer,West,OFF-SU-10001218,21.96,2,0%,6.1488
CA-2015-128993,Second Class,Consumer,West,TEC-AC-10004209,21.98,2,0%,8.5722
CA-2015-160227,First Class,Home Office,East,FUR-CH-10002073,2621.322,11,0.10%,553.3902
CA-2015-149097,Standard Class,Consumer,West,FUR-FU-10003424,74.76,7,0%,23.9232
CA-2015-149097,Standard Class,Consumer,West,FUR-TA-10001086,364.776,3,0.20%,27.3582
CA-2016-132304,Standard Class,Corporate,West,FUR-TA-10004619,1115.17,7,0%,334.551
CA-2015-136420,First Class,Corporate,West,OFF-BI-10002854,89.696,4,0.20%,33.636
CA-2015-136420,First Class,Corporate,West,OFF-LA-10002762,50.12,4,0%,23.5564
CA-2016-101623,Standard Class,Corporate,East,OFF-FA-10003495,36.48,6,0%,18.24
US-2014-151015,Standard Class,Consumer,Central,OFF-PA-10002581,322.192,13,0.20%,100.685
US-2014-151015,Standard Class,Consumer,Central,OFF-BI-10000343,2.946,3,0.80%,-4.8609
US-2014-151015,Standard Class,Consumer,Central,OFF-PA-10001184,19.136,4,0.20%,6.9368
CA-2017-152968,Standard Class,Consumer,South,TEC-AC-10000521,23.08,2,0%,6.924
CA-2016-150077,Standard Class,Consumer,East,TEC-PH-10002890,90.48,2,0%,23.5248
CA-2016-106278,Second Class,Consumer,West,FUR-CH-10003061,215.976,3,0.20%,-2.6997
CA-2016-106278,Second Class,Consumer,West,OFF-EN-10003567,65.94,3,0%,30.9918
CA-2017-147550,First Class,Corporate,East,FUR-FU-10001918,11.352,3,0.20%,2.6961
CA-2015-136105,Standard Class,Home Office,Central,OFF-ST-10002444,24.56,2,0%,6.8768
CA-2016-142524,Standard Class,Consumer,Central,OFF-EN-10003286,16.56,2,0%,7.7832
CA-2016-142524,Standard Class,Consumer,Central,TEC-AC-10000109,279.95,5,0%,67.188
CA-2014-136336,Standard Class,Corporate,South,OFF-ST-10002574,828.84,6,0%,0
US-2015-136259,First Class,Consumer,East,OFF-BI-10000773,7.218,3,0.70%,-5.5338
US-2015-136259,First Class,Consumer,East,OFF-SU-10004661,27.2,4,0.20%,2.04
US-2014-124625,Standard Class,Corporate,Central,TEC-AC-10003280,89.97,3,0%,18.8937
CA-2016-108105,Standard Class,Consumer,South,FUR-FU-10003773,318.08,4,0%,34.9888
CA-2016-108105,Standard Class,Consumer,South,OFF-BI-10002412,5.8,1,0%,2.61
CA-2017-166898,Second Class,Corporate,West,TEC-PH-10002564,143.952,6,0.20%,17.994
CA-2017-166898,Second Class,Corporate,West,OFF-PA-10002262,19.44,3,0%,9.3312
CA-2017-169005,Standard Class,Consumer,South,OFF-AR-10000246,5.56,2,0%,1.4456
CA-2015-104038,First Class,Corporate,South,OFF-ST-10002554,146.73,3,0%,2.9346
CA-2015-104038,First Class,Corporate,South,OFF-PA-10002751,29.9,5,0%,13.455
CA-2016-126102,Second Class,Consumer,West,OFF-BI-10004318,276.784,2,0.20%,89.9548
CA-2016-143406,Standard Class,Corporate,Central,OFF-AP-10001564,93.032,2,0.80%,-251.1864
CA-2016-143406,Standard Class,Corporate,Central,FUR-CH-10000513,454.965,5,0.30%,-136.4895
CA-2015-150308,Standard Class,Corporate,South,TEC-PH-10001433,246.168,3,0.20%,21.5397
CA-2016-131093,Second Class,Consumer,East,OFF-ST-10002790,295.4,5,0.20%,-62.7725
US-2017-148831,First Class,Consumer,South,OFF-ST-10002974,348.56,8,0%,104.568
CA-2015-162950,Second Class,Corporate,East,OFF-PA-10003177,15.552,3,0.20%,5.4432
CA-2015-162950,Second Class,Corporate,East,FUR-BO-10001918,482.94,6,0.50%,-376.6932
US-2015-132836,Standard Class,Consumer,Central,TEC-PH-10001299,299.98,2,0%,83.9944
US-2015-132836,Standard Class,Consumer,Central,OFF-BI-10004224,403.68,6,0%,181.656
US-2015-132836,Standard Class,Consumer,Central,TEC-PH-10001300,41.9,2,0%,11.732
US-2015-132836,Standard Class,Consumer,Central,OFF-LA-10004178,28.91,7,0%,13.2986
US-2014-158365,Standard Class,Consumer,Central,OFF-PA-10000289,32.4,5,0%,15.552
CA-2017-152933,Standard Class,Home Office,Central,TEC-PH-10002085,369.544,7,0.20%,27.7158
CA-2017-152933,Standard Class,Home Office,Central,OFF-PA-10001934,10.368,2,0.20%,3.7584
CA-2017-152933,Standard Class,Home Office,Central,TEC-AC-10003033,791.88,3,0.20%,128.6805
CA-2015-163181,Standard Class,Consumer,Central,OFF-AR-10001683,23.64,3,0.20%,5.319
CA-2015-163181,Standard Class,Consumer,Central,OFF-ST-10001713,84.784,2,0.20%,-16.9568
CA-2015-163181,Standard Class,Consumer,Central,FUR-FU-10000193,64.96,5,0.60%,-84.448
CA-2015-163181,Standard Class,Consumer,Central,OFF-BI-10000474,32.06,10,0.80%,-51.296
CA-2015-163181,Standard Class,Consumer,Central,OFF-ST-10000129,177.648,2,0.20%,-28.8678
CA-2015-163181,Standard Class,Consumer,Central,TEC-MA-10001016,287.91,3,0.40%,33.5895
CA-2015-132941,First Class,Corporate,Central,OFF-SU-10002557,22.368,2,0.20%,1.6776
CA-2015-132941,First Class,Corporate,Central,OFF-PA-10002160,32.368,7,0.20%,11.7334
CA-2015-132941,First Class,Corporate,Central,TEC-AC-10003095,207.984,2,0.20%,36.3972
CA-2014-132010,First Class,Home Office,South,OFF-EN-10003160,36.4,5,0%,17.472
CA-2014-132010,First Class,Home Office,South,TEC-AC-10001542,22.96,2,0%,4.3624
CA-2014-132010,First Class,Home Office,South,OFF-ST-10003641,315.2,4,0%,6.304
CA-2014-132010,First Class,Home Office,South,OFF-BI-10002432,15.18,3,0%,7.1346
CA-2016-135461,Second Class,Corporate,West,TEC-PH-10004094,623.96,5,0.20%,38.9975
CA-2017-153045,Second Class,Consumer,East,TEC-PH-10001817,429.6,2,0.40%,-93.08
CA-2017-153045,Second Class,Consumer,East,FUR-FU-10002759,31.968,2,0.20%,6.3936
CA-2017-153045,Second Class,Consumer,East,FUR-CH-10000309,887.271,3,0.30%,-63.3765
CA-2017-153045,Second Class,Consumer,East,OFF-PA-10003673,21.696,4,0.20%,7.0512
US-2016-155971,Standard Class,Home Office,West,OFF-LA-10000452,22.05,7,0%,10.584
US-2016-155971,Standard Class,Home Office,West,OFF-PA-10000210,99.9,5,0%,46.953
CA-2017-122007,Second Class,Corporate,West,OFF-AP-10000358,90.86,7,0%,26.3494
CA-2017-162250,Same Day,Consumer,West,OFF-PA-10002137,7.78,1,0%,3.501
US-2016-158288,Second Class,Consumer,East,OFF-BI-10003364,78.759,9,0.70%,-57.7566
CA-2016-128916,Second Class,Home Office,Central,FUR-FU-10001940,9.552,3,0.60%,-3.8208
CA-2016-128916,Second Class,Home Office,Central,FUR-FU-10000320,5.344,4,0.60%,-2.1376
CA-2015-157028,Standard Class,Home Office,West,OFF-AR-10004441,8.28,2,0%,3.4776
CA-2017-112473,Standard Class,Consumer,Central,OFF-ST-10002182,50.136,3,0.20%,-11.2806
US-2017-147655,First Class,Corporate,West,OFF-BI-10002931,88.074,7,0.70%,-58.716
CA-2016-130911,Second Class,Consumer,East,FUR-BO-10004357,301.47,3,0.50%,-241.176
CA-2016-130911,Second Class,Consumer,East,OFF-AR-10000475,18.656,2,0.20%,1.6324
CA-2017-100055,Standard Class,Corporate,East,FUR-FU-10001473,27.46,2,0%,9.8856
CA-2017-100055,Standard Class,Corporate,East,OFF-AP-10001469,125.13,3,0%,36.2877
CA-2015-157805,Standard Class,Home Office,West,TEC-PH-10004447,555.96,5,0.20%,41.697
CA-2016-124254,Standard Class,Corporate,South,OFF-ST-10001469,129.552,3,0.20%,-22.6716
CA-2016-124254,Standard Class,Corporate,South,OFF-ST-10000060,51.984,1,0.20%,-5.1984
CA-2016-124254,Standard Class,Corporate,South,OFF-PA-10000807,10.272,3,0.20%,3.4668
CA-2014-123400,Standard Class,Consumer,South,OFF-BI-10000666,18.336,2,0.70%,-12.224
CA-2014-123400,Standard Class,Consumer,South,TEC-PH-10002890,180.96,5,0.20%,13.572
CA-2014-106971,Standard Class,Consumer,Central,TEC-AC-10000844,475.944,7,0.20%,95.1888
CA-2017-123029,Second Class,Home Office,West,TEC-AC-10002402,159.98,2,0%,47.994
CA-2016-139409,First Class,Corporate,East,TEC-PH-10003988,43.6,4,0%,12.208
US-2017-166688,Standard Class,Consumer,West,OFF-BI-10004040,8.288,2,0.20%,3.0044
US-2017-166688,Standard Class,Consumer,West,TEC-PH-10004094,1123.128,9,0.20%,70.1955
US-2017-166688,Standard Class,Consumer,West,OFF-AP-10000358,64.9,5,0%,18.821
CA-2015-126970,Standard Class,Consumer,Central,OFF-BI-10000138,2.808,3,0.80%,-4.4928
US-2016-165505,Standard Class,Corporate,East,TEC-AC-10002926,99.98,2,0%,42.9914
US-2016-165505,Standard Class,Corporate,East,OFF-AR-10003477,8.04,6,0%,2.7336
US-2016-165505,Standard Class,Corporate,East,OFF-ST-10001526,1564.29,13,0%,406.7154
US-2014-157070,Standard Class,Corporate,Central,OFF-BI-10001765,138.56,4,0%,66.5088
US-2014-157070,Standard Class,Corporate,Central,OFF-AP-10004859,65.52,5,0.10%,12.376
US-2015-106873,Second Class,Consumer,West,OFF-AR-10003179,14.576,2,0.20%,2.3686
US-2015-106873,Second Class,Consumer,West,TEC-AC-10002345,23.2,2,0.20%,1.45
US-2015-106873,Second Class,Consumer,West,OFF-AR-10001246,16.464,7,0.20%,1.8522
CA-2016-132990,Second Class,Consumer,East,FUR-FU-10004864,19.312,2,0.20%,3.1382
CA-2014-102645,Standard Class,Consumer,West,OFF-PA-10001804,40.08,6,0%,19.2384
CA-2014-134215,Standard Class,Corporate,East,OFF-AP-10001271,101.96,2,0%,27.5292
CA-2014-134215,Standard Class,Corporate,East,OFF-PA-10004353,259.74,13,0%,124.6752
CA-2014-134215,Standard Class,Corporate,East,TEC-AC-10002473,255.42,9,0%,104.7222
CA-2016-118934,Standard Class,Home Office,South,OFF-BI-10003314,4.338,3,0.70%,-3.0366
CA-2016-118934,Standard Class,Home Office,South,OFF-BI-10004465,11.88,5,0.70%,-7.92
CA-2016-160108,Standard Class,Consumer,Central,FUR-BO-10003450,405.86,7,0%,32.4688
CA-2016-160108,Standard Class,Consumer,Central,FUR-CH-10002335,680.01,3,0%,176.8026
CA-2015-164007,Standard Class,Consumer,Central,TEC-AC-10003433,2.376,3,0.20%,0.7425
CA-2015-164007,Standard Class,Consumer,Central,OFF-AP-10003849,143.128,2,0.80%,-393.602
CA-2016-100300,Second Class,Consumer,West,TEC-MA-10000984,4476.8,4,0.20%,503.64
CA-2016-100300,Second Class,Consumer,West,OFF-PA-10000418,104.85,1,0%,50.328
CA-2016-100300,Second Class,Consumer,West,OFF-AP-10001242,241.44,3,0%,72.432
CA-2016-140571,Standard Class,Home Office,South,OFF-PA-10001954,319.76,14,0%,147.0896
CA-2016-140571,Standard Class,Home Office,South,OFF-PA-10001954,45.68,2,0%,21.0128
US-2016-155768,Same Day,Home Office,West,FUR-FU-10000448,31.96,2,0%,1.598
US-2016-155768,Same Day,Home Office,West,OFF-PA-10001357,47.9,1,0%,22.992
US-2016-155768,Same Day,Home Office,West,OFF-ST-10002292,1112.94,3,0%,222.588
US-2016-155768,Same Day,Home Office,West,OFF-EN-10001219,22.92,3,0%,11.2308
CA-2017-119424,Second Class,Consumer,West,TEC-PH-10002564,71.976,3,0.20%,8.997
CA-2017-119424,Second Class,Consumer,West,OFF-PA-10001639,19.44,3,0%,9.3312
CA-2016-118178,Standard Class,Corporate,South,OFF-BI-10001153,31.086,3,0.70%,-20.724
CA-2016-166618,Standard Class,Consumer,East,TEC-PH-10003356,13.98,2,0%,3.9144
CA-2016-166618,Standard Class,Consumer,East,OFF-AR-10001725,23.65,1,0%,6.149
CA-2017-156776,Standard Class,Consumer,West,TEC-PH-10002415,707.88,3,0.20%,44.2425
CA-2017-156776,Standard Class,Consumer,West,OFF-BI-10003355,11.952,3,0.20%,4.1832
CA-2017-156776,Standard Class,Consumer,West,OFF-BI-10000216,31.128,3,0.20%,11.673
CA-2017-156776,Standard Class,Consumer,West,TEC-AC-10004803,55.76,4,0%,7.8064
CA-2017-156776,Standard Class,Consumer,West,OFF-PA-10001970,24.56,2,0%,11.5432
CA-2017-156776,Standard Class,Consumer,West,FUR-FU-10004848,51.75,1,0%,15.525
CA-2017-156776,Standard Class,Consumer,West,FUR-CH-10002317,207.184,1,0.20%,25.898
CA-2017-156776,Standard Class,Consumer,West,OFF-AP-10002534,1473.1,5,0%,412.468
US-2015-130512,Standard Class,Home Office,East,OFF-SU-10001935,3.488,2,0.20%,-0.6976
US-2015-130512,Standard Class,Home Office,East,TEC-AC-10000290,21.728,4,0.20%,3.8024
US-2015-130512,Standard Class,Home Office,East,OFF-ST-10002574,663.072,6,0.20%,-165.768
US-2015-130512,Standard Class,Home Office,East,OFF-BI-10004519,99.588,2,0.70%,-82.99
US-2015-130512,Standard Class,Home Office,East,OFF-PA-10003625,49.568,2,0.20%,15.49
CA-2015-141810,Standard Class,Corporate,Central,OFF-BI-10001524,29.372,7,0.80%,-46.9952
CA-2015-141810,Standard Class,Corporate,Central,TEC-PH-10002200,344.704,2,0.20%,38.7792
CA-2014-146843,Standard Class,Consumer,West,OFF-SU-10001664,47.992,7,0.20%,3.5994
CA-2014-146843,Standard Class,Consumer,West,TEC-AC-10002550,102.24,4,0.20%,-16.614
CA-2014-103310,Standard Class,Consumer,West,OFF-PA-10004353,39.96,2,0%,19.1808
CA-2014-103310,Standard Class,Consumer,West,TEC-PH-10001817,1432,5,0.20%,125.3
CA-2014-103310,Standard Class,Consumer,West,OFF-SU-10004737,41.04,6,0%,11.0808
CA-2014-103310,Standard Class,Consumer,West,FUR-CH-10002320,256.784,1,0.20%,32.098
CA-2016-152688,First Class,Consumer,East,FUR-BO-10001337,120.98,1,0%,12.098
CA-2016-152688,First Class,Consumer,East,OFF-BI-10004584,315.98,1,0%,148.5106
CA-2016-153836,Standard Class,Corporate,East,OFF-BI-10004817,28.752,3,0.20%,10.0632
CA-2016-153836,Standard Class,Corporate,East,OFF-AR-10004602,114.95,5,0%,32.186
CA-2016-104689,Standard Class,Corporate,West,OFF-AR-10001149,23.04,8,0%,6.912
CA-2016-146423,Same Day,Consumer,East,OFF-AR-10004817,15.48,3,0%,4.4892
CA-2016-146423,Same Day,Consumer,East,OFF-PA-10003797,51.84,8,0%,24.8832
CA-2017-140781,Standard Class,Consumer,Central,TEC-AC-10000682,39.816,3,0.20%,7.4655
CA-2017-141747,Second Class,Corporate,West,OFF-ST-10003996,16.06,1,0%,4.1756
CA-2017-142776,Second Class,Home Office,Central,OFF-EN-10003160,7.28,1,0%,3.4944
CA-2017-142776,Second Class,Home Office,Central,OFF-BI-10002012,5.4,3,0%,2.592
CA-2015-167479,Standard Class,Consumer,West,OFF-PA-10002105,19.44,3,0%,9.3312
CA-2014-144071,Standard Class,Corporate,West,FUR-FU-10000397,39.88,2,0%,11.1664
CA-2014-144071,Standard Class,Corporate,West,FUR-FU-10000758,79.44,3,0%,28.5984
US-2017-120908,First Class,Corporate,East,OFF-LA-10004677,20.664,7,0.20%,6.9741
CA-2016-152646,Standard Class,Corporate,West,OFF-PA-10004451,32.4,5,0%,15.552
CA-2017-103765,Standard Class,Corporate,Central,OFF-AP-10002311,13.762,1,0.80%,-24.7716
US-2017-118157,First Class,Home Office,Central,OFF-EN-10004459,15.28,2,0%,7.4872
US-2015-164238,Standard Class,Consumer,East,OFF-ST-10002352,44.688,7,0.20%,3.3516
US-2015-164238,Standard Class,Consumer,East,FUR-BO-10000780,301.47,3,0.50%,-204.9996
CA-2017-103212,First Class,Consumer,South,OFF-LA-10000248,11.07,3,0%,5.2029
CA-2017-103212,First Class,Consumer,South,FUR-TA-10003473,1504.52,4,0%,346.0396
CA-2017-103212,First Class,Consumer,South,OFF-PA-10004355,25.92,4,0%,12.4416
CA-2017-121160,Same Day,Home Office,Central,OFF-BI-10001308,7.536,6,0.80%,-13.188
CA-2017-121160,Same Day,Home Office,Central,OFF-BI-10003094,1.408,2,0.80%,-2.3232
CA-2017-121160,Same Day,Home Office,Central,OFF-BI-10004040,4.144,4,0.80%,-6.4232
CA-2017-121160,Same Day,Home Office,Central,OFF-ST-10002485,52.752,3,0.20%,-12.5286
CA-2017-140515,Standard Class,Corporate,West,OFF-AP-10001205,381.36,7,0%,106.7808
CA-2014-153619,Same Day,Home Office,West,OFF-AR-10001868,6.72,4,0%,3.36
CA-2017-133718,First Class,Consumer,West,OFF-BI-10003429,15.192,3,0.20%,5.5071
CA-2017-133718,First Class,Consumer,West,OFF-PA-10002689,58.32,9,0%,27.9936
CA-2014-148383,Standard Class,Consumer,West,OFF-BI-10003650,946.764,6,0.70%,-694.2936
CA-2016-126732,Standard Class,Consumer,West,FUR-FU-10001889,94.68,9,0%,31.2444
CA-2016-126732,Standard Class,Consumer,West,OFF-ST-10000321,23.67,3,0%,0.9468
CA-2016-126732,Standard Class,Consumer,West,TEC-PH-10001530,1091.168,4,0.20%,68.198
CA-2016-126732,Standard Class,Consumer,West,OFF-AR-10004752,18.69,7,0%,5.2332
CA-2016-126732,Standard Class,Consumer,West,FUR-TA-10001539,568.728,3,0.20%,28.4364
CA-2016-126732,Standard Class,Consumer,West,OFF-BI-10001553,7.312,1,0.20%,2.5592
CA-2017-138156,First Class,Consumer,East,FUR-FU-10003601,147.568,2,0.20%,-3.6892
CA-2017-110310,Standard Class,Corporate,South,OFF-PA-10001685,56.784,7,0.20%,20.5842
CA-2017-110310,Standard Class,Corporate,South,OFF-BI-10001097,5.607,3,0.70%,-3.9249
CA-2017-110310,Standard Class,Corporate,South,OFF-AR-10001662,6.576,3,0.20%,0.5754
CA-2014-113271,Standard Class,Home Office,West,OFF-BI-10002609,14.304,6,0.20%,4.6488
CA-2014-113271,Standard Class,Home Office,West,FUR-BO-10004218,119.833,1,0.15%,7.049
CA-2014-113271,Standard Class,Home Office,West,OFF-AR-10003251,5.56,2,0%,2.224
CA-2014-113271,Standard Class,Home Office,West,OFF-PA-10002365,32.4,5,0%,15.552
CA-2017-130106,Standard Class,Home Office,West,OFF-AR-10003651,9.84,3,0%,2.8536
CA-2017-130106,Standard Class,Home Office,West,OFF-AR-10003732,2.78,1,0%,0.7228
CA-2016-127761,Standard Class,Consumer,East,OFF-BI-10002557,3.64,1,0.20%,1.365
CA-2016-127761,Standard Class,Consumer,East,TEC-PH-10003691,881.93,7,0%,220.4825
CA-2016-105354,Standard Class,Corporate,Central,OFF-BI-10001107,115.84,8,0%,54.4448
CA-2017-155712,Standard Class,Corporate,West,OFF-BI-10004224,107.648,2,0.20%,33.64
CA-2017-102309,Second Class,Consumer,South,TEC-AC-10001114,199.95,5,0%,63.984
CA-2017-102309,Second Class,Consumer,South,OFF-PA-10002005,12.96,2,0%,6.2208
CA-2014-168368,Second Class,Consumer,Central,FUR-CH-10001146,60.89,1,0%,15.2225
CA-2014-168368,Second Class,Consumer,Central,OFF-LA-10004853,14.94,3,0%,6.8724
CA-2014-168368,Second Class,Consumer,Central,OFF-BI-10004728,9.64,2,0%,4.4344
CA-2014-168368,Second Class,Consumer,Central,FUR-FU-10002298,332.94,3,0%,53.2704
CA-2014-168368,Second Class,Consumer,Central,OFF-BI-10004654,51.9,3,0%,24.393
CA-2014-168368,Second Class,Consumer,Central,OFF-ST-10002583,64.96,2,0%,2.5984
CA-2017-167976,Second Class,Consumer,Central,OFF-SU-10004661,25.5,3,0%,6.63
CA-2017-111388,Same Day,Home Office,West,FUR-CH-10003061,215.976,3,0.20%,-2.6997
CA-2015-124499,Standard Class,Consumer,Central,FUR-CH-10000513,389.97,3,0%,35.0973
CA-2015-124499,Standard Class,Consumer,Central,OFF-AP-10002191,269.91,5,0.10%,53.982
US-2017-128118,Standard Class,Corporate,South,OFF-BI-10000216,11.673,3,0.70%,-7.782
US-2017-128118,Standard Class,Corporate,South,OFF-EN-10003448,64.848,7,0.20%,24.318
CA-2014-125759,First Class,Home Office,West,FUR-FU-10002111,14.56,2,0%,5.5328
CA-2015-151869,Same Day,Consumer,East,FUR-CH-10001545,102.582,1,0.10%,6.8388
CA-2015-151869,Same Day,Consumer,East,OFF-PA-10002947,20.04,3,0%,9.6192
US-2017-102183,Standard Class,Consumer,East,OFF-BI-10003476,32.088,7,0.20%,11.2308
US-2017-102183,Standard Class,Consumer,East,OFF-BI-10001359,4305.552,6,0.20%,1453.1238
CA-2016-100510,Standard Class,Corporate,East,FUR-FU-10000320,10.02,3,0%,4.4088
CA-2016-100510,Standard Class,Corporate,East,TEC-PH-10001835,631.96,4,0%,303.3408
CA-2017-146983,Standard Class,Consumer,South,OFF-BI-10003650,1577.94,3,0%,757.4112
US-2014-134054,Same Day,Corporate,West,OFF-AR-10000937,255.85,7,0%,112.574
CA-2016-113236,Second Class,Corporate,South,OFF-ST-10000532,184.704,6,0.20%,13.8528
CA-2016-113236,Second Class,Corporate,South,TEC-AC-10001267,47.92,2,0.20%,11.98
CA-2017-122539,Standard Class,Consumer,East,OFF-LA-10004853,15.936,4,0.20%,5.1792
CA-2017-122539,Standard Class,Consumer,East,OFF-BI-10001759,8.001,7,0.70%,-5.6007
CA-2017-122539,Standard Class,Consumer,East,FUR-CH-10003379,398.972,2,0.30%,-28.498
CA-2016-166772,Standard Class,Home Office,West,FUR-BO-10002853,163.88,2,0%,40.97
US-2017-152898,Standard Class,Consumer,South,OFF-AP-10000027,67.9,5,0%,20.37
CA-2016-160486,Standard Class,Consumer,South,OFF-PA-10002421,72.224,4,0.20%,25.2784
CA-2017-102218,Second Class,Consumer,West,OFF-LA-10002475,11.696,2,0.20%,3.9474
CA-2014-161032,Standard Class,Corporate,Central,FUR-CH-10001482,392.94,3,0%,43.2234
CA-2015-102778,First Class,Consumer,South,FUR-FU-10000087,18.176,1,0.20%,4.7712
CA-2017-154011,Standard Class,Home Office,Central,OFF-BI-10003166,6.888,3,0.80%,-11.0208
CA-2017-154011,Standard Class,Home Office,Central,FUR-TA-10000688,457.485,3,0.30%,-84.9615
US-2017-165456,First Class,Consumer,East,FUR-CH-10003981,1079.316,6,0.30%,-15.4188
CA-2014-111857,Second Class,Home Office,West,OFF-PA-10001878,48.91,1,0%,22.9877
CA-2014-163650,First Class,Consumer,East,OFF-AR-10002375,9.84,3,0%,2.8536
CA-2014-163650,First Class,Consumer,East,OFF-BI-10004965,34.5,3,0%,15.525
CA-2017-124114,Same Day,Corporate,Central,OFF-BI-10004022,0.556,1,0.80%,-0.9452
US-2017-116505,Second Class,Consumer,East,OFF-BI-10000050,43.8,6,0%,20.586
CA-2017-161340,Standard Class,Corporate,East,OFF-PA-10002464,13.872,3,0.20%,5.0286
CA-2017-161340,Standard Class,Corporate,East,FUR-BO-10004709,115.96,4,0.50%,-64.9376
US-2015-163433,Second Class,Corporate,Central,TEC-AC-10003590,41.424,2,0.20%,8.2848
US-2015-163433,Second Class,Corporate,Central,TEC-PH-10003357,244.768,4,0.20%,24.4768
US-2015-163433,Second Class,Corporate,Central,OFF-AR-10003373,74.352,3,0.20%,6.5058
US-2015-163433,Second Class,Corporate,Central,OFF-BI-10003676,4.312,2,0.80%,-6.8992
US-2015-163433,Second Class,Corporate,Central,FUR-CH-10000225,56.686,1,0.30%,-20.245
US-2015-163433,Second Class,Corporate,Central,TEC-PH-10001870,97.968,2,0.20%,6.123
US-2015-163433,Second Class,Corporate,Central,OFF-AR-10003481,7.872,3,0.20%,0.8856
US-2015-163433,Second Class,Corporate,Central,OFF-PA-10003936,15.552,3,0.20%,5.4432
US-2015-163433,Second Class,Corporate,Central,OFF-BI-10000320,1.476,1,0.80%,-2.2878
CA-2015-137603,Standard Class,Home Office,West,OFF-AR-10001972,8.4,5,0%,2.184
CA-2014-128237,Standard Class,Consumer,West,OFF-AR-10003829,6.56,2,0%,1.9024
CA-2014-128237,Standard Class,Consumer,West,OFF-AR-10003338,14.88,2,0%,3.72
CA-2014-128237,Standard Class,Consumer,West,TEC-AC-10002558,45.48,4,0%,15.918
CA-2014-128237,Standard Class,Consumer,West,OFF-AR-10000034,25.44,6,0%,9.9216
US-2016-102141,Standard Class,Corporate,East,OFF-BI-10001510,146.688,8,0.20%,45.84
CA-2017-148642,Standard Class,Consumer,Central,OFF-LA-10000134,4.928,2,0.20%,1.7248
CA-2017-148642,Standard Class,Consumer,Central,OFF-AR-10000588,63.488,4,0.20%,4.7616
CA-2015-111948,Same Day,Corporate,Central,OFF-ST-10003282,418.32,7,0%,117.1296
CA-2015-111948,Same Day,Corporate,Central,OFF-AP-10002311,123.858,2,0.10%,46.7908
CA-2016-161907,Standard Class,Consumer,East,TEC-PH-10000141,118.782,3,0.40%,-27.7158
CA-2016-161907,Standard Class,Consumer,East,OFF-SU-10000646,769.184,4,0.20%,-163.4516
CA-2017-124940,Standard Class,Consumer,Central,TEC-AC-10002076,47.904,1,0.20%,-2.994
US-2017-108343,Standard Class,Corporate,East,OFF-PA-10000743,13.36,2,0%,6.4128
US-2017-108343,Standard Class,Corporate,East,FUR-CH-10002780,163.764,2,0.10%,25.4744
US-2017-108343,Standard Class,Corporate,East,FUR-FU-10000747,183.92,4,0%,31.2664
